Timestamp,Contact_1,Contact_2,Contact_3,Contact_4,Contact_5,Contact_6,curve_walking_stage
3.899999999999994,1,0,0,0,1,1,0
3.949999999999994,1,0,0,0,1,1,0
3.999999999999994,1,0,0,0,1,1,0
4.049999999999994,1,0,0,1,1,1,0
4.099999999999993,1,0,0,0,1,1,0
4.149999999999993,1,0,0,1,1,1,0
4.199999999999993,1,0,0,1,1,1,0
4.249999999999993,1,0,0,1,1,1,0
4.299999999999993,1,0,0,1,0,1,0
4.3499999999999925,1,0,0,1,0,1,0
4.399999999999992,1,0,0,1,0,1,0
4.449999999999992,1,0,0,1,0,1,0
4.499999999999992,1,0,0,1,0,1,0
4.549999999999992,1,0,0,1,0,1,0
4.599999999999992,1,0,0,1,1,1,0
4.6499999999999915,1,0,0,1,1,1,0
4.699999999999991,1,0,0,0,1,1,0
4.749999999999991,1,0,0,1,1,1,0
4.799999999999991,1,1,0,0,1,1,0
4.849999999999991,1,1,0,0,1,1,0
4.899999999999991,1,1,0,0,1,1,0
4.94999999999999,0,1,0,0,1,1,0
4.99999999999999,0,1,0,0,1,1,0
5.04999999999999,0,1,0,0,1,1,0
5.09999999999999,0,1,0,0,1,1,0
5.14999999999999,0,1,0,0,1,1,0
5.1999999999999895,0,1,0,0,1,1,0
5.249999999999989,0,1,0,0,1,1,0
5.299999999999989,0,1,0,0,1,1,0
5.349999999999989,0,1,0,0,1,1,0
5.399999999999989,0,1,0,0,1,1,0
5.449999999999989,0,1,0,0,1,1,0
5.4999999999999885,0,1,0,0,1,1,0
5.549999999999988,0,1,0,0,1,1,0
5.599999999999988,0,1,0,0,1,1,0
5.649999999999988,0,1,0,0,1,1,0
5.699999999999988,0,1,0,0,1,1,0
5.749999999999988,0,1,0,0,1,1,0
5.799999999999987,0,1,0,0,1,1,0
5.849999999999987,0,1,0,0,1,1,0
5.899999999999987,0,1,0,0,1,1,0
5.949999999999987,0,1,0,0,1,1,0
5.999999999999987,0,1,0,0,1,1,0
6.0499999999999865,0,1,0,0,1,1,0
6.099999999999986,0,1,0,0,1,1,0
6.149999999999986,0,1,0,0,1,1,0
6.199999999999986,0,1,0,0,1,1,0
6.249999999999986,0,1,0,0,1,1,0
6.299999999999986,0,1,0,0,1,1,0
6.349999999999985,0,1,0,0,1,1,0
6.399999999999985,0,1,1,0,1,0,0
6.449999999999985,0,1,1,0,1,0,0
6.499999999999985,0,1,1,0,1,0,0
6.549999999999985,0,1,1,0,1,0,0
6.5999999999999845,0,1,1,0,1,0,0
6.649999999999984,0,1,0,0,1,0,0
6.699999999999984,0,1,0,0,1,0,0
6.749999999999984,0,1,0,1,1,0,0
6.799999999999984,0,1,0,1,1,0,0
6.849999999999984,1,1,0,1,1,1,0
6.8999999999999835,1,1,0,1,0,0,0
6.949999999999983,1,0,1,0,1,0,0
6.999999999999983,1,0,1,0,1,0,0
7.049999999999983,1,0,1,0,1,0,0
7.099999999999983,1,0,1,0,1,0,0
7.149999999999983,1,0,1,0,1,0,0
7.199999999999982,1,0,1,0,1,0,0
7.249999999999982,1,0,1,0,1,0,0
7.299999999999982,1,0,1,0,1,0,0
7.349999999999982,1,0,1,0,1,0,0
7.399999999999982,1,0,1,0,1,0,0
7.4499999999999815,1,0,1,0,1,0,0
7.499999999999981,1,0,1,0,1,0,0
7.549999999999981,1,0,1,0,1,0,0
7.599999999999981,1,0,1,0,1,0,0
7.649999999999981,1,0,1,0,1,0,0
7.699999999999981,1,0,1,0,1,0,0
7.7499999999999805,1,0,1,0,1,0,0
7.79999999999998,1,0,1,0,1,0,0
7.84999999999998,1,0,1,0,1,0,0
7.89999999999998,1,0,1,0,1,0,0
7.94999999999998,1,0,1,0,1,0,0
7.99999999999998,1,0,1,0,1,0,0
8.04999999999998,1,0,1,0,1,0,0
8.09999999999998,1,0,1,0,1,0,0
8.14999999999998,1,0,1,0,1,0,0
8.199999999999982,1,0,1,0,1,0,0
8.249999999999982,1,0,1,0,1,0,0
8.299999999999983,1,0,1,0,1,0,0
8.349999999999984,1,0,1,0,1,0,0
8.399999999999984,1,0,1,0,1,1,0
8.449999999999985,1,0,0,1,1,1,0
8.499999999999986,1,0,0,1,0,1,0
8.549999999999986,1,0,0,1,0,1,0
8.599999999999987,1,0,0,1,0,1,0
8.649999999999988,1,0,0,1,0,1,0
8.699999999999989,1,0,0,1,0,1,0
8.74999999999999,1,0,0,1,0,1,0
8.79999999999999,1,0,0,1,0,1,0
8.84999999999999,1,0,0,1,0,1,0
8.899999999999991,1,1,0,1,0,1,0
8.949999999999992,0,1,0,1,0,1,0
8.999999999999993,1,1,0,1,0,1,0
9.049999999999994,1,1,0,1,0,1,0
9.099999999999994,1,1,0,1,0,1,0
9.149999999999995,0,1,0,1,0,1,0
9.199999999999996,0,1,0,1,0,1,0
9.249999999999996,0,1,0,1,0,1,0
9.299999999999997,0,1,0,1,0,1,0
9.349999999999998,0,1,0,1,0,1,0
9.399999999999999,0,1,0,1,0,0,0
9.45,0,1,0,1,0,0,0
9.5,0,1,0,1,0,0,0
9.55,0,1,0,1,0,1,0
9.600000000000001,0,1,0,1,0,1,0
9.650000000000002,0,1,0,1,0,1,0
9.700000000000003,0,1,0,1,0,1,0
9.750000000000004,0,1,0,1,0,1,0
9.800000000000004,0,1,0,1,0,1,0
9.850000000000005,0,1,0,1,0,1,0
9.900000000000006,0,1,0,1,0,1,0
9.950000000000006,0,1,0,1,0,1,0
10.000000000000007,0,1,0,1,0,1,0
10.050000000000008,0,1,0,1,0,0,0
10.100000000000009,0,1,0,1,0,0,0
10.15000000000001,0,1,0,1,0,0,0
10.20000000000001,0,1,0,1,0,0,0
10.25000000000001,0,1,0,1,0,0,0
10.300000000000011,0,1,0,1,0,0,0
10.350000000000012,0,1,0,1,0,0,0
10.400000000000013,0,1,0,1,0,0,0
10.450000000000014,0,1,0,1,1,0,0
10.500000000000014,0,1,0,0,1,0,0
10.550000000000015,0,1,0,0,1,1,0
10.600000000000016,0,1,0,0,1,0,0
10.650000000000016,0,1,0,0,1,0,0
10.700000000000017,0,1,0,0,1,0,0
10.750000000000018,0,1,0,0,1,1,0
10.800000000000018,0,1,1,0,1,0,0
10.85000000000002,0,1,0,0,1,0,0
10.90000000000002,0,1,1,0,1,0,0
10.95000000000002,0,1,1,0,1,0,0
11.000000000000021,0,1,1,0,1,0,0
11.050000000000022,0,1,0,0,1,0,0
11.100000000000023,0,1,0,0,1,0,0
11.150000000000023,0,1,0,0,1,0,0
11.200000000000024,0,1,0,0,1,0,0
11.250000000000025,0,1,0,0,1,0,0
11.300000000000026,1,1,1,0,1,1,0
11.350000000000026,1,0,1,0,1,0,0
11.400000000000027,1,0,1,0,1,0,0
11.450000000000028,1,0,1,0,1,0,0
11.500000000000028,1,0,1,0,1,0,0
11.55000000000003,1,0,1,0,1,0,0
11.60000000000003,1,0,1,0,1,0,0
11.65000000000003,1,0,1,0,1,0,0
11.700000000000031,1,0,1,0,1,0,0
11.750000000000032,1,0,1,0,1,0,0
11.800000000000033,1,0,1,0,1,0,0
11.850000000000033,1,0,1,0,1,0,0
11.900000000000034,1,0,1,0,1,0,0
11.950000000000035,1,0,1,0,1,0,0
12.000000000000036,1,0,1,0,1,0,0
12.050000000000036,1,0,1,0,1,0,0
12.100000000000037,1,0,1,0,1,0,0
12.150000000000038,1,0,1,0,1,0,0
12.200000000000038,1,0,1,0,1,0,0
12.250000000000039,1,0,1,0,1,0,0
12.30000000000004,1,0,1,0,1,0,0
12.35000000000004,1,0,1,0,1,0,0
12.400000000000041,1,0,1,0,1,0,0
12.450000000000042,1,0,1,0,1,0,0
12.500000000000043,1,0,1,0,1,0,0
12.550000000000043,1,0,1,0,1,0,0
12.600000000000044,1,0,1,0,1,0,0
12.650000000000045,1,0,1,0,1,0,0
12.700000000000045,1,0,1,0,1,0,0
12.750000000000046,1,0,1,0,1,0,0
12.800000000000047,1,0,1,0,1,0,0
12.850000000000048,1,0,1,0,1,0,0
12.900000000000048,1,0,1,0,1,0,0
12.950000000000049,1,0,1,0,1,0,0
13.00000000000005,1,0,1,0,1,0,0
13.05000000000005,1,0,0,0,1,1,0
13.100000000000051,1,0,0,0,1,1,0
13.150000000000052,1,0,0,0,0,1,0
13.200000000000053,1,0,0,1,0,1,0
13.250000000000053,1,0,0,1,0,1,0
13.300000000000054,1,0,0,1,0,1,0
13.350000000000055,1,0,0,1,0,1,0
13.400000000000055,1,0,0,1,0,1,0
13.450000000000056,1,1,0,1,0,1,0
13.500000000000057,0,1,0,1,0,1,0
13.550000000000058,0,1,0,1,0,1,0
13.600000000000058,0,1,0,1,0,1,0
13.650000000000059,0,1,0,1,0,1,0
13.70000000000006,0,1,0,1,0,1,0
13.75000000000006,0,1,0,1,0,1,0
13.800000000000061,0,1,0,1,0,1,0
13.850000000000062,0,1,0,1,0,1,0
13.900000000000063,0,1,0,1,0,1,0
13.950000000000063,0,1,0,1,0,1,0
14.000000000000064,0,1,0,1,0,1,0
14.050000000000065,0,1,0,1,0,1,0
14.100000000000065,0,1,0,1,0,1,0
14.150000000000066,0,1,0,1,0,1,0
14.200000000000067,0,1,0,1,0,1,0
14.250000000000068,0,1,0,1,0,1,0
14.300000000000068,0,1,0,1,0,1,0
14.350000000000069,0,1,0,1,0,1,0
14.40000000000007,0,1,0,1,0,1,0
14.45000000000007,0,1,0,1,0,1,0
14.500000000000071,0,1,0,1,0,1,0
14.550000000000072,0,1,0,1,0,1,0
14.600000000000072,0,1,0,1,0,0,0
14.650000000000073,0,1,0,1,0,0,0
14.700000000000074,0,1,0,1,0,0,0
14.750000000000075,0,1,0,1,0,0,0
14.800000000000075,0,1,0,1,0,0,0
14.850000000000076,0,1,0,1,0,0,0
14.900000000000077,0,1,0,1,0,0,0
14.950000000000077,0,1,0,1,0,1,0
15.000000000000078,0,1,0,1,0,1,0
15.050000000000079,0,1,0,1,0,0,2
15.10000000000008,0,1,0,1,0,0,2
15.15000000000008,0,1,0,1,0,0,2
15.200000000000081,0,1,0,1,0,0,2
15.250000000000082,0,1,0,1,0,1,2
15.300000000000082,0,1,0,1,0,1,2
15.350000000000083,0,1,1,1,1,0,2
15.400000000000084,0,1,1,1,1,0,2
15.450000000000085,0,0,1,0,1,0,2
15.500000000000085,1,0,1,0,1,0,2
15.550000000000086,1,0,1,0,1,0,2
15.600000000000087,1,0,1,0,1,0,2
15.650000000000087,1,0,1,0,1,0,2
15.700000000000088,1,0,1,0,1,0,2
15.750000000000089,1,0,1,0,1,0,2
15.80000000000009,1,0,1,0,1,0,2
15.85000000000009,1,0,1,0,1,0,2
15.900000000000091,1,0,1,0,1,0,2
15.950000000000092,1,0,1,0,1,0,2
16.000000000000092,1,0,1,0,1,0,2
16.050000000000093,1,0,1,0,1,0,2
16.100000000000094,1,0,1,0,1,0,2
16.150000000000095,1,0,1,0,1,0,2
16.200000000000095,1,0,1,0,1,0,2
16.250000000000096,1,0,1,0,1,0,2
16.300000000000097,1,0,1,0,1,0,2
16.350000000000097,1,0,1,0,1,0,2
16.400000000000098,1,0,1,0,1,0,2
16.4500000000001,1,0,1,0,1,0,2
16.5000000000001,1,0,1,0,1,0,2
16.5500000000001,1,0,1,0,1,0,2
16.6000000000001,1,0,1,0,1,0,2
16.6500000000001,1,0,1,0,1,0,2
16.700000000000102,1,0,1,0,1,0,2
16.750000000000103,1,0,1,0,1,0,2
16.800000000000104,1,0,1,0,1,0,2
16.850000000000104,1,0,1,0,1,0,2
16.900000000000105,1,0,1,0,1,0,2
16.950000000000106,1,0,1,0,1,0,2
17.000000000000107,1,0,1,0,1,0,2
17.050000000000107,1,1,1,0,1,1,2
17.100000000000108,1,1,0,0,1,1,2
17.15000000000011,1,1,0,0,1,1,2
17.20000000000011,1,1,0,0,1,1,2
17.25000000000011,1,1,0,0,1,0,2
17.30000000000011,1,1,0,0,1,1,2
17.35000000000011,1,1,0,0,1,0,2
17.400000000000112,1,1,0,0,1,0,2
17.450000000000113,1,1,0,0,1,0,2
17.500000000000114,1,1,0,0,1,0,2
17.550000000000114,1,1,0,0,1,0,2
17.600000000000115,1,1,0,0,1,0,2
17.650000000000116,1,1,0,0,1,0,2
17.700000000000117,0,1,0,1,1,0,2
17.750000000000117,0,1,0,1,0,1,2
17.800000000000118,0,1,0,1,0,1,2
17.85000000000012,0,1,0,1,0,1,2
17.90000000000012,0,1,0,1,0,1,2
17.95000000000012,0,1,0,1,0,1,2
18.00000000000012,0,1,0,1,0,1,2
18.05000000000012,0,1,0,1,0,1,2
18.100000000000122,0,1,0,1,0,1,2
18.150000000000123,0,1,0,1,0,1,2
18.200000000000124,0,1,0,1,0,1,2
18.250000000000124,0,1,0,1,0,1,2
18.300000000000125,0,1,0,1,0,1,2
18.350000000000126,0,1,0,1,0,1,2
18.400000000000126,0,1,0,1,0,1,2
18.450000000000127,0,1,0,1,0,1,2
18.500000000000128,0,1,0,1,0,1,2
18.55000000000013,0,1,0,1,0,1,2
18.60000000000013,0,1,0,1,0,1,2
18.65000000000013,0,1,0,1,0,1,2
18.70000000000013,0,1,0,1,0,1,2
18.75000000000013,0,1,0,1,0,1,2
18.800000000000132,0,1,0,1,0,1,2
18.850000000000133,0,1,0,1,0,1,2
18.900000000000134,0,1,1,1,0,0,2
18.950000000000134,0,0,1,1,0,0,2
19.000000000000135,0,0,1,1,0,1,2
19.050000000000136,0,0,1,1,0,1,2
19.100000000000136,0,0,1,1,0,0,2
19.150000000000137,0,0,1,1,0,0,2
19.200000000000138,0,0,1,1,0,0,2
19.25000000000014,0,0,1,1,0,0,2
19.30000000000014,0,0,1,1,0,0,2
19.35000000000014,0,0,1,1,0,0,2
19.40000000000014,0,0,1,1,0,0,2
19.45000000000014,0,0,1,1,0,0,2
19.500000000000142,0,0,1,1,0,0,2
19.550000000000143,0,0,1,1,1,0,2
19.600000000000144,0,0,1,1,1,0,2
19.650000000000144,0,0,1,1,1,0,2
19.700000000000145,0,0,1,1,1,0,2
19.750000000000146,0,0,1,1,0,0,2
19.800000000000146,0,0,1,1,0,0,2
19.850000000000147,0,0,1,1,0,0,2
19.900000000000148,0,0,1,1,0,0,2
19.95000000000015,1,1,1,1,0,0,2
20.00000000000015,1,1,1,1,0,0,2
20.05000000000015,1,0,1,1,0,0,2
20.10000000000015,1,0,1,1,0,0,2
20.15000000000015,1,0,1,1,0,0,2
20.200000000000152,1,0,1,1,0,0,2
20.250000000000153,1,0,1,1,0,0,2
20.300000000000153,1,0,1,1,0,0,2
20.350000000000154,1,0,1,1,1,0,2
20.400000000000155,1,0,1,0,1,0,2
20.450000000000156,1,0,1,0,1,0,2
20.500000000000156,1,0,1,0,1,0,2
20.550000000000157,1,0,1,0,1,0,2
20.600000000000158,1,0,1,0,1,0,2
20.65000000000016,1,1,1,0,1,0,2
20.70000000000016,1,1,0,0,1,0,2
20.75000000000016,1,1,0,0,1,0,2
20.80000000000016,1,1,0,0,1,0,2
20.85000000000016,1,1,0,0,1,0,2
20.900000000000162,1,1,0,0,1,0,2
20.950000000000163,1,1,0,0,1,0,2
21.000000000000163,1,1,0,0,1,0,2
21.050000000000164,1,1,0,0,1,0,2
21.100000000000165,1,1,0,0,1,0,2
21.150000000000166,1,0,1,0,1,0,2
21.200000000000166,1,0,1,0,1,0,2
21.250000000000167,1,0,1,0,1,0,2
21.300000000000168,1,0,1,0,1,0,2
21.35000000000017,1,0,1,0,1,0,2
21.40000000000017,1,0,1,0,1,0,2
21.45000000000017,1,0,1,0,1,0,2
21.50000000000017,1,0,1,0,1,0,2
21.55000000000017,1,0,1,0,1,0,2
21.600000000000172,1,0,1,0,1,0,2
21.650000000000173,1,1,1,0,1,0,2
21.700000000000173,1,1,1,0,1,0,2
21.750000000000174,1,1,0,0,1,1,2
21.800000000000175,1,1,0,0,1,1,2
21.850000000000176,1,1,0,0,1,1,2
21.900000000000176,1,1,0,0,1,1,2
21.950000000000177,1,0,0,0,1,1,2
22.000000000000178,1,0,0,0,1,1,2
22.05000000000018,1,0,0,0,0,1,2
22.10000000000018,1,0,0,0,0,1,2
22.15000000000018,1,0,0,0,0,0,2
22.20000000000018,1,0,0,0,0,0,2
22.25000000000018,1,0,1,1,0,0,2
22.300000000000182,1,0,0,1,0,0,2
22.350000000000183,1,0,0,1,0,0,2
22.400000000000183,1,1,0,1,0,1,2
22.450000000000184,0,1,0,1,0,0,2
22.500000000000185,0,1,0,1,0,0,2
22.550000000000185,0,1,0,1,0,1,2
22.600000000000186,0,1,0,1,0,1,2
22.650000000000187,0,1,0,1,0,1,2
22.700000000000188,0,1,0,1,0,1,2
22.75000000000019,0,1,0,1,0,1,2
22.80000000000019,0,1,0,1,0,1,2
22.85000000000019,0,1,0,1,0,1,2
22.90000000000019,0,1,0,1,0,1,2
22.95000000000019,0,1,1,1,0,1,2
23.000000000000192,0,1,1,1,0,0,2
23.050000000000193,0,0,1,1,0,0,2
23.100000000000193,0,0,1,1,0,1,2
23.150000000000194,0,0,1,1,0,1,2
23.200000000000195,0,0,1,1,0,0,2
23.250000000000195,0,0,1,1,0,0,2
23.300000000000196,0,0,1,1,0,0,2
23.350000000000197,0,0,1,1,0,0,2
23.400000000000198,0,0,1,1,0,0,2
23.4500000000002,0,0,1,1,0,0,2
23.5000000000002,0,0,1,1,0,0,2
23.5500000000002,0,0,1,1,0,0,2
23.6000000000002,0,1,1,1,0,0,2
23.6500000000002,0,1,1,1,0,0,2
23.700000000000202,0,1,1,1,0,0,2
23.750000000000203,0,1,1,1,0,0,2
23.800000000000203,0,1,1,1,0,0,2
23.850000000000204,0,1,1,1,0,0,2
23.900000000000205,0,1,0,1,0,1,2
23.950000000000205,0,1,1,1,0,1,2
24.000000000000206,0,1,0,1,0,1,2
24.050000000000207,0,1,0,1,0,1,2
24.100000000000207,0,1,1,1,0,1,2
24.150000000000208,0,1,0,1,0,1,2
24.20000000000021,0,1,1,1,0,0,2
24.25000000000021,0,1,0,1,0,1,2
24.30000000000021,0,1,1,1,0,1,2
24.35000000000021,0,1,1,1,0,1,2
24.40000000000021,0,1,1,1,0,0,2
24.450000000000212,0,1,0,1,0,1,2
24.500000000000213,0,1,0,1,0,1,2
24.550000000000214,0,1,0,1,0,1,2
24.600000000000215,0,1,0,1,0,1,2
24.650000000000215,0,1,0,1,0,1,2
24.700000000000216,1,1,0,1,0,1,2
24.750000000000217,1,1,0,1,0,1,2
24.800000000000217,1,1,0,0,0,1,2
24.850000000000218,1,1,0,0,0,1,2
24.90000000000022,1,1,0,0,0,1,2
24.95000000000022,1,0,0,0,0,1,2
25.00000000000022,1,0,0,0,0,1,2
25.05000000000022,1,1,0,0,0,1,2
25.10000000000022,1,1,0,0,0,1,2
25.150000000000222,1,1,0,0,0,1,2
25.200000000000223,1,1,0,0,0,1,2
25.250000000000224,1,1,0,0,0,1,2
25.300000000000225,1,1,0,0,0,1,2
25.350000000000225,1,1,0,0,0,1,2
25.400000000000226,1,0,0,0,0,1,2
25.450000000000227,1,0,0,0,0,1,2
25.500000000000227,1,0,0,0,0,1,2
25.550000000000228,1,0,0,0,0,1,2
25.60000000000023,1,0,0,0,0,1,2
25.65000000000023,1,1,0,0,1,1,2
25.70000000000023,1,1,0,0,1,1,2
25.75000000000023,1,1,0,0,1,1,2
25.80000000000023,1,1,0,0,1,1,2
25.850000000000232,1,1,0,0,1,1,2
25.900000000000233,1,1,0,0,1,1,2
25.950000000000234,1,0,0,0,1,1,2
26.000000000000234,1,0,0,0,1,1,2
26.050000000000235,1,0,0,0,1,1,2
26.100000000000236,1,0,0,0,0,1,2
26.150000000000237,1,0,0,0,1,1,2
26.200000000000237,1,0,0,0,1,1,2
26.250000000000238,1,0,0,0,1,1,2
26.30000000000024,1,0,0,0,1,1,2
26.35000000000024,1,0,1,0,1,1,2
26.40000000000024,1,0,1,0,1,0,2
26.45000000000024,1,0,1,0,1,0,2
26.50000000000024,1,0,1,0,1,0,2
26.550000000000242,1,0,1,0,1,0,2
26.600000000000243,1,0,1,0,1,0,2
26.650000000000244,1,0,1,0,1,0,2
26.700000000000244,1,0,1,0,1,0,2
26.750000000000245,1,0,1,0,1,0,2
26.800000000000246,1,1,1,0,1,0,2
26.850000000000247,1,1,1,0,1,0,2
26.900000000000247,0,1,0,0,1,0,2
26.950000000000248,0,1,0,0,1,0,2
27.00000000000025,1,1,0,0,1,0,2
27.05000000000025,1,1,0,0,1,0,2
27.10000000000025,1,0,0,0,1,0,2
27.15000000000025,1,0,0,0,1,0,2
27.20000000000025,1,0,0,0,1,0,2
27.250000000000252,1,0,0,0,1,0,2
27.300000000000253,1,0,0,0,1,0,2
27.350000000000254,1,0,1,1,1,0,2
27.400000000000254,1,0,1,1,1,0,2
27.450000000000255,0,0,1,1,1,0,2
27.500000000000256,0,0,1,1,1,0,2
27.550000000000257,0,0,1,1,1,0,2
27.600000000000257,0,0,1,1,1,0,2
27.650000000000258,0,0,1,1,1,0,2
27.70000000000026,0,0,1,1,0,0,2
27.75000000000026,0,0,1,1,0,0,2
27.80000000000026,0,0,1,1,0,1,2
27.85000000000026,0,0,1,1,0,0,2
27.90000000000026,0,0,1,1,0,0,2
27.950000000000262,0,0,1,1,0,0,2
28.000000000000263,0,0,1,1,0,0,2
28.050000000000264,0,0,1,1,0,0,2
28.100000000000264,0,0,1,1,0,0,2
28.150000000000265,0,0,1,1,0,0,2
28.200000000000266,0,0,1,1,0,0,2
28.250000000000266,1,1,1,1,1,1,2
28.300000000000267,0,1,1,1,0,0,2
28.350000000000268,0,1,1,1,0,1,2
28.40000000000027,0,1,1,1,0,1,2
28.45000000000027,0,1,1,1,0,1,2
28.50000000000027,0,1,1,1,0,1,2
28.55000000000027,0,1,1,1,0,1,2
28.60000000000027,0,1,1,1,0,1,2
28.650000000000272,0,1,1,1,0,1,2
28.700000000000273,0,1,1,1,0,1,2
28.750000000000274,0,1,1,1,0,1,2
28.800000000000274,0,1,1,1,0,1,2
28.850000000000275,0,1,0,1,0,1,2
28.900000000000276,0,1,0,1,0,1,2
28.950000000000276,0,1,0,1,0,1,2
29.000000000000277,0,1,0,1,0,1,2
29.050000000000278,0,1,0,1,0,1,2
29.10000000000028,0,1,0,1,0,1,2
29.15000000000028,0,1,0,1,0,1,2
29.20000000000028,0,1,0,1,0,1,2
29.25000000000028,0,1,0,1,0,1,2
29.30000000000028,0,1,0,1,0,1,2
29.350000000000282,0,1,0,1,0,1,2
29.400000000000283,0,1,0,1,0,1,2
29.450000000000284,0,1,0,1,0,1,2
29.500000000000284,0,1,0,1,0,1,2
29.550000000000285,1,1,0,1,0,1,2
29.600000000000286,1,1,0,1,0,1,2
29.650000000000286,1,1,0,1,0,1,2
29.700000000000287,1,1,0,1,0,1,2
29.750000000000288,1,1,0,1,0,1,2
29.80000000000029,1,1,0,1,0,1,2
29.85000000000029,1,1,0,1,1,1,2
29.90000000000029,0,1,0,0,1,0,2
29.95000000000029,0,1,0,0,1,0,2
30.00000000000029,0,1,0,0,1,0,2
30.050000000000292,0,1,0,0,1,0,2
30.100000000000293,0,1,0,0,1,0,2
30.150000000000293,0,1,0,0,1,0,2
30.200000000000294,0,1,0,0,1,0,2
30.250000000000295,0,1,0,0,1,1,2
30.300000000000296,0,1,0,0,1,1,2
30.350000000000296,0,1,0,0,1,1,2
30.400000000000297,0,1,0,0,1,1,2
30.450000000000298,0,1,0,0,1,1,2
30.5000000000003,0,1,0,0,1,1,2
30.5500000000003,0,1,0,0,1,1,2
30.6000000000003,0,1,0,0,1,0,2
30.6500000000003,0,1,0,0,1,1,2
30.7000000000003,0,1,0,0,1,1,2
30.750000000000302,0,1,0,0,1,1,2
30.800000000000303,0,1,0,0,1,0,2
30.850000000000303,0,1,0,0,1,0,2
30.900000000000304,0,1,0,0,1,0,2
30.950000000000305,0,1,1,0,1,0,2
31.000000000000306,0,1,1,0,1,0,2
31.050000000000306,0,1,1,0,1,0,2
31.100000000000307,1,1,1,0,1,0,2
31.150000000000308,1,0,0,0,1,0,2
31.20000000000031,1,0,1,0,1,0,2
31.25000000000031,1,0,1,0,1,0,2
31.30000000000031,1,0,1,0,1,0,2
31.35000000000031,1,0,1,0,1,0,2
31.40000000000031,1,0,1,0,1,0,2
31.450000000000312,1,0,1,0,1,0,2
31.500000000000313,1,0,1,0,1,0,2
31.550000000000313,1,0,1,0,1,0,2
