Leg,Timestamp,Phase,Contact
17,2053.189,1,0
17,2053.445,0,0
17,2053.701,0,0
17,2053.957,0,0
17,2054.213,0,0
17,2054.469,0,0
17,2054.725,0,0
17,2054.981,0,0
17,2055.237,1,1
17,2055.493,1,1
17,2055.749,1,1
17,2056.005,1,1
17,2056.261,1,1
17,2056.517,1,1
17,2056.773,1,1
17,2057.029,1,1
17,2057.285,1,1
17,2057.541,1,1
17,2057.797,1,1
17,2058.053,1,1
17,2058.309,1,1
17,2058.565,1,1
17,2058.821,1,1
17,2059.077,1,1
17,2059.333,1,1
17,2059.589,1,1
17,2059.845,1,1
17,2060.101,1,1
17,2060.357,1,1
17,2060.614,1,1
17,2060.87,1,1
17,2061.126,1,1
17,2061.382,1,1
17,2061.638,1,1
17,2061.894,1,1
17,2062.15,1,1
17,2062.406,0,0
17,2062.662,0,0
17,2062.918,0,0
17,2063.174,0,0
17,2063.43,0,0
17,2063.686,0,0
17,2063.942,0,0
17,2064.198,0,0
17,2064.454,0,0
17,2064.711,0,0
17,2064.967,1,1
17,2065.223,1,1
17,2065.479,1,1
17,2065.735,1,1
17,2065.991,1,1
17,2066.247,1,1
17,2066.503,1,1
17,2066.759,1,1
17,2067.015,1,1
17,2067.271,1,1
17,2067.527,1,1
17,2067.783,1,1
17,2068.039,1,1
17,2068.295,1,1
17,2068.551,1,1
17,2068.807,1,1
17,2069.063,0,0
17,2069.319,0,0
17,2069.575,0,0
17,2069.831,0,0
17,2070.087,0,0
17,2070.345,0,0
17,2070.601,0,0
17,2070.857,1,1
17,2071.113,1,1
17,2071.37,1,1
17,2071.626,1,1
17,2071.882,1,1
17,2072.138,1,1
17,2072.3940000000002,1,1
17,2072.651,1,1
17,2072.907,1,1
17,2073.163,1,1
17,2073.419,1,1
17,2073.675,1,1
17,2073.931,1,1
17,2074.187,1,1
17,2074.443,1,1
17,2074.699,1,1
17,2074.955,1,1
17,2075.211,1,1
17,2075.467,1,1
17,2075.723,1,1
17,2075.979,0,0
17,2076.235,0,0
17,2076.491,0,0
17,2076.747,0,0
17,2077.003,0,0
17,2077.259,0,0
17,2077.515,0,0
17,2077.771,0,0
17,2078.027,0,0
17,2078.283,1,1
17,2078.539,1,1
17,2078.795,1,1
17,2079.051,1,1
17,2079.307,1,1
17,2079.563,1,1
17,2079.819,1,1
17,2080.075,1,1
17,2080.331,1,1
17,2080.587,1,1
17,2080.843,1,1
17,2081.099,1,1
17,2081.355,1,1
17,2081.611,1,1
17,2081.867,1,1
17,2082.123,0,0
17,2082.379,0,0
17,2082.635,0,0
17,2082.891,0,0
17,2083.147,0,0
17,2083.403,0,0
17,2083.659,0,0
17,2083.915,1,1
17,2084.171,1,1
17,2084.427,1,1
17,2084.683,1,1
17,2084.939,1,1
17,2085.195,1,1
17,2085.451,1,1
17,2085.707,1,1
17,2085.963,1,1
17,2086.219,1,1
17,2086.475,1,1
17,2086.987,1,1
17,2087.243,1,1
17,2087.499,1,1
17,2087.755,1,1
17,2088.011,1,1
17,2088.267,1,1
17,2088.524,1,1
17,2088.78,1,1
17,2089.036,1,1
17,2089.292,1,1
17,2089.548,1,1
17,2089.804,1,1
17,2090.06,1,1
17,2090.317,1,1
17,2090.573,1,1
17,2090.829,0,0
17,2091.085,0,0
17,2091.341,0,0
17,2091.597,0,0
17,2091.853,0,0
17,2092.109,0,0
17,2092.365,1,1
17,2092.621,1,1
17,2092.877,1,1
17,2093.133,1,1
17,2093.389,1,1
17,2093.645,1,0
17,2093.901,1,0
17,2094.157,1,1
17,2094.413,1,1
17,2094.669,1,1
