Leg,Timestamp,Phase,Contact
13,1549.862,0,0
13,1550.118,0,0
13,1550.374,0,0
13,1550.63,0,0
13,1550.886,0,0
13,1551.142,0,0
13,1551.398,0,0
13,1551.654,1,1
13,1551.91,1,1
13,1552.166,1,1
13,1552.422,1,1
13,1552.6779999999999,1,1
13,1552.934,1,1
13,1553.191,1,1
13,1553.448,1,1
13,1553.704,1,1
13,1553.96,1,1
13,1554.216,1,1
13,1554.472,1,1
13,1554.728,1,1
13,1554.984,1,1
13,1555.24,1,1
13,1555.496,1,1
13,1555.752,1,1
13,1556.009,1,1
13,1556.265,0,0
13,1556.521,0,0
13,1556.777,0,0
13,1557.033,0,0
13,1557.29,0,0
13,1557.546,0,1
13,1557.802,1,1
13,1558.058,1,1
13,1558.314,1,1
13,1558.57,1,1
13,1558.826,1,1
13,1559.082,1,1
13,1559.338,1,1
13,1559.594,1,1
13,1559.85,1,1
13,1560.106,1,1
13,1560.362,1,1
13,1560.618,1,1
13,1560.874,1,1
13,1561.13,1,1
13,1561.386,1,1
13,1561.642,1,1
13,1561.9,1,1
13,1562.156,1,1
13,1562.412,1,1
13,1562.668,1,1
13,1562.924,1,1
13,1563.18,1,1
13,1563.436,0,0
13,1563.692,0,0
13,1563.948,0,0
13,1564.204,0,0
13,1564.46,0,0
13,1564.716,0,1
13,1564.972,0,0
13,1565.228,1,1
13,1565.484,1,1
13,1565.74,1,1
13,1565.996,1,1
13,1566.252,1,1
13,1566.508,1,1
13,1566.764,1,1
13,1567.02,1,1
13,1567.276,1,1
13,1567.532,1,1
13,1567.788,1,1
13,1568.044,1,1
13,1568.3,1,1
13,1568.556,1,1
13,1568.812,1,1
13,1569.068,1,1
13,1569.324,1,1
13,1569.58,1,1
13,1569.836,0,0
13,1570.092,0,0
13,1570.348,0,0
13,1570.604,0,0
13,1570.86,0,1
13,1571.116,0,0
13,1571.373,0,0
13,1571.629,0,0
13,1571.885,0,0
13,1572.397,1,1
13,1572.653,1,1
13,1572.909,1,1
13,1573.165,1,1
13,1573.421,1,1
13,1573.677,1,1
13,1573.933,1,1
13,1574.189,1,1
13,1574.445,1,1
13,1574.701,1,1
13,1574.9569999999999,1,1
13,1575.213,1,1
13,1575.469,1,1
13,1575.725,1,1
13,1575.981,1,1
13,1576.237,1,1
13,1576.493,1,1
13,1576.749,1,1
13,1577.005,1,1
13,1577.261,1,1
13,1577.517,1,1
13,1577.773,0,0
13,1578.029,0,0
13,1578.285,0,0
13,1578.541,0,0
13,1578.797,0,1
13,1579.0529999999999,0,1
13,1579.309,1,1
13,1579.565,1,1
13,1579.821,1,1
13,1580.077,1,1
13,1580.333,1,1
13,1580.589,1,1
13,1580.845,1,1
13,1581.101,1,1
13,1581.357,1,1
13,1581.613,1,1
13,1581.87,1,1
13,1582.126,1,1
13,1582.382,1,1
13,1582.639,1,1
13,1582.895,1,1
13,1583.151,1,1
13,1583.407,1,1
13,1583.663,1,1
13,1583.919,0,0
13,1584.175,0,0
13,1584.431,0,0
13,1584.687,0,0
13,1584.943,0,1
13,1585.199,0,1
13,1585.455,0,0
13,1585.711,0,0
13,1585.967,0,0
13,1586.223,0,0
13,1586.479,1,1
13,1586.735,1,1
13,1586.991,1,1
13,1587.247,1,1
13,1587.503,1,1
13,1587.759,1,1
13,1588.015,1,1
13,1588.527,1,1
13,1588.783,1,1
13,1589.039,1,1
13,1589.295,1,1
13,1589.551,1,1
13,1589.807,1,1
13,1590.063,1,1
13,1590.319,1,1
13,1590.575,1,1
13,1590.831,1,1
13,1591.087,1,1
13,1591.343,1,1
13,1591.599,1,1
13,1591.855,1,1
13,1592.111,1,1
13,1592.367,1,1
13,1592.623,1,1
13,1592.879,1,1
13,1593.135,1,1
13,1593.391,1,1
13,1593.647,1,1
13,1593.903,1,1
13,1594.159,1,1
13,1594.415,1,1
13,1594.671,0,0
13,1594.927,0,0
13,1595.183,0,0
13,1595.439,0,0
13,1595.695,0,1
13,1595.951,0,1
13,1596.2069999999999,0,0
13,1596.463,1,1
13,1596.719,1,1
13,1596.976,1,1
13,1597.232,1,1
13,1597.488,1,1
13,1597.744,1,1
13,1598.0,1,1
13,1598.256,1,1
13,1598.512,1,1
13,1598.768,1,1
13,1599.024,1,1
13,1599.28,1,1
13,1599.536,1,1
13,1599.792,1,1
13,1600.048,1,1
13,1600.304,1,1
13,1600.56,1,1
13,1600.816,1,1
13,1601.0720000000001,1,1
13,1601.328,1,1
13,1601.584,1,1
13,1601.84,1,1
13,1602.096,1,1
13,1602.352,1,1
13,1602.608,1,1
13,1602.864,1,1
13,1603.12,1,1
13,1603.377,1,1
13,1603.633,1,1
13,1603.889,1,1
13,1604.145,1,1
13,1604.401,1,1
13,1604.657,1,1
13,1604.913,1,1
13,1605.169,1,1
13,1605.425,1,1
13,1605.681,1,1
13,1605.937,1,1
13,1606.193,0,0
13,1606.449,0,0
13,1606.705,0,0
13,1606.961,0,0
13,1607.217,0,1
13,1607.473,0,1
13,1607.729,0,0
13,1607.985,0,0
13,1608.241,1,1
13,1608.497,1,1
13,1608.753,1,1
13,1609.009,1,1
13,1609.265,1,1
13,1609.521,1,1
13,1609.777,1,1
13,1610.033,1,1
13,1610.289,1,1
13,1610.545,1,1
13,1610.801,1,1
13,1611.057,1,1
13,1611.313,1,1
13,1611.569,1,1
13,1611.825,1,1
13,1612.081,1,1
13,1612.337,1,1
13,1612.593,1,1
13,1612.849,1,1
13,1613.105,1,1
13,1613.361,1,1
13,1613.617,1,1
13,1613.873,1,1
13,1614.129,1,1
13,1614.385,1,1
13,1614.641,1,1
13,1614.897,1,1
13,1615.153,1,1
13,1615.409,1,1
13,1615.665,1,1
13,1615.921,1,1
13,1616.177,1,1
13,1616.433,1,1
13,1616.689,1,1
13,1616.945,1,1
13,1617.201,1,1
13,1617.4569999999999,1,1
13,1617.713,1,1
13,1617.969,1,1
13,1618.225,1,1
13,1618.481,1,1
13,1618.737,1,1
13,1618.993,1,1
13,1619.249,1,1
13,1619.505,1,1
13,1619.761,1,1
13,1620.017,1,1
13,1620.273,1,1
13,1620.529,1,1
13,1620.785,1,1
13,1621.041,1,1
13,1621.297,1,1
13,1621.5529999999999,1,1
